,date,time,round,day,home_team,away_team,goals_home,goals_away,xg_home,xg_away,poss_home,formation_home,referee,sh_home,sot_home,dist_home,fk_home,pk_home,pkatt_home,season,target,poss_away,formation_away,sh_away,sot_away,dist_away,fk_away,pk_away,pkatt_away
2202,2017-09-19,22:00,5,1,10,25,6.0,1.0,2.4,1.3,61.0,4-3-3,Alejandro Hernández,10.0,9.0,17.7,1.0,1,1,2018,0,39.0,4-2-3-1,13.0,4.0,17.8,1.0,0,0
2203,2017-10-01,16:15,7,6,10,6,3.0,0.0,4.0,0.7,48.0,4-4-2,José Munuera,22.0,10.0,16.3,3.0,0,0,2018,0,52.0,4-2-3-1,11.0,1.0,21.5,1.0,0,0
2204,2017-10-21,20:45,9,5,10,27,2.0,0.0,1.9,0.6,65.0,4-4-2,Pablo González,12.0,4.0,15.6,1.0,0,0,2018,0,35.0,4-2-3-1,13.0,5.0,20.3,0.0,0,0
2205,2017-11-04,20:45,11,5,10,9,2.0,1.0,2.1,0.6,52.0,4-4-2,José González,18.0,5.0,17.6,1.0,0,0,2018,0,48.0,4-2-3-1,8.0,3.0,19.9,0.0,0,0
2206,2017-12-02,13:00,14,5,10,2,2.0,2.0,3.7,2.0,65.0,4-1-2-1-2◆,Mario Melero,22.0,7.0,13.6,1.0,0,0,2018,2,35.0,4-4-2,10.0,5.0,18.3,0.0,0,0
2207,2017-12-17,20:45,16,6,10,28,4.0,0.0,5.6,0.3,60.0,4-4-2,Antonio Matéu Lahoz,22.0,10.0,14.0,1.0,0,1,2018,0,40.0,4-2-3-1,10.0,3.0,29.1,0.0,0,0
2208,2018-01-07,16:15,18,6,10,23,3.0,0.0,1.8,0.7,71.0,4-4-2,Carlos del Cerro,16.0,8.0,17.5,3.0,0,0,2018,0,29.0,4-5-1,9.0,2.0,18.3,0.0,0,0
2209,2018-01-28,20:45,21,6,10,17,2.0,1.0,2.1,1.0,77.0,4-4-2,Ignacio Iglesias,18.0,12.0,17.7,4.0,0,0,2018,0,23.0,4-4-2,7.0,4.0,16.9,0.0,0,0
2210,2018-02-11,16:15,23,6,10,3,0.0,0.0,1.0,0.4,79.0,4-4-2,David Fernández,12.0,6.0,20.7,2.0,0,0,2018,2,21.0,4-4-2,10.0,1.0,23.8,2.0,0,0
2211,2018-02-24,20:45,25,5,10,7,6.0,1.0,2.8,0.7,62.0,4-4-2,Alberola Rojas,21.0,13.0,16.4,3.0,0,0,2018,0,38.0,3-4-3,10.0,4.0,18.4,0.0,0,0
2212,2018-03-04,16:15,27,6,10,5,1.0,0.0,0.9,0.2,58.0,4-4-2,Jesús Gil,16.0,5.0,19.6,3.0,0,0,2018,0,42.0,4-4-2,6.0,1.0,22.7,0.0,0,0
2213,2018-03-18,16:15,29,6,10,0,2.0,0.0,2.4,0.7,59.0,4-4-2,Santiago Jaime,17.0,9.0,19.3,2.0,0,0,2018,0,41.0,4-2-3-1,10.0,3.0,17.3,0.0,0,0
2214,2018-04-07,20:45,31,5,10,26,3.0,1.0,2.4,0.6,68.0,4-2-3-1,Ricardo de Burgos,12.0,6.0,16.1,2.0,0,0,2018,0,32.0,4-2-3-1,11.0,1.0,17.4,0.0,0,0
2215,2018-04-14,16:15,32,5,10,12,2.0,1.0,1.7,2.2,62.0,4-4-2,Carlos del Cerro,12.0,7.0,15.0,0.0,0,0,2018,0,38.0,4-4-2,16.0,4.0,21.0,1.0,1,1
2216,2018-05-06,20:45,36,6,10,19,2.0,2.0,1.4,2.0,50.0,4-4-2,Alejandro Hernández,11.0,4.0,15.1,1.0,0,0,2018,2,50.0,4-3-3,17.0,5.0,18.6,1.0,0,0
2217,2018-05-09,20:00,34,2,10,16,5.0,1.0,2.8,1.0,56.0,4-3-3,José Sánchez,12.0,6.0,16.0,0.0,0,0,2018,0,44.0,4-4-2,20.0,7.0,20.9,0.0,0,0
2218,2018-05-20,20:45,38,6,10,4,1.0,0.0,1.1,0.6,61.0,4-3-3,José Munuera,12.0,4.0,17.2,1.0,0,0,2018,0,39.0,4-2-3-1,13.0,2.0,21.5,1.0,0,0
2219,2017-09-16,20:45,4,5,5,27,1.0,0.0,1.5,0.6,66.0,4-4-2,José Sánchez,17.0,4.0,21.8,0.0,0,0,2018,0,34.0,4-2-3-1,9.0,4.0,19.6,1.0,0,0
2220,2017-09-23,13:00,6,5,5,9,2.0,0.0,1.3,0.5,39.0,4-4-2,Juan Martínez,13.0,4.0,20.1,0.0,0,0,2018,0,61.0,4-3-3,11.0,0.0,20.8,0.0,0,0
2221,2017-10-14,20:45,8,5,5,10,1.0,1.0,0.2,1.4,32.0,4-4-2,Antonio Matéu Lahoz,5.0,4.0,17.3,0.0,0,0,2018,2,68.0,4-4-2,15.0,7.0,18.5,2.0,0,0
2222,2017-10-28,18:30,10,5,5,16,1.0,1.0,1.6,0.7,46.0,4-4-2,Alberto Undiano,18.0,5.0,19.7,1.0,0,0,2018,2,54.0,4-1-2-1-2◆,12.0,4.0,19.9,0.0,0,0
2223,2017-11-18,20:45,12,5,5,19,0.0,0.0,0.7,1.4,35.0,4-2-3-1,David Fernández,7.0,0.0,23.6,0.0,0,0,2018,2,65.0,4-3-1-2,14.0,3.0,20.6,2.0,0,0
2224,2017-12-02,16:15,14,5,5,4,2.0,1.0,3.6,1.7,55.0,4-4-2,Santiago Jaime,16.0,10.0,15.7,0.0,0,0,2018,0,45.0,4-3-3,9.0,1.0,17.5,0.0,1,1
2225,2017-12-16,20:45,16,5,5,17,1.0,0.0,1.1,0.6,63.0,4-4-2,Jesús Gil,10.0,3.0,17.0,0.0,0,0,2018,0,37.0,4-4-2,11.0,0.0,20.2,0.0,0,0
2226,2018-01-06,13:00,18,5,5,3,2.0,0.0,1.4,0.7,61.0,4-4-2,José Munuera,10.0,5.0,19.8,2.0,0,0,2018,0,39.0,4-4-2,10.0,5.0,24.8,1.0,0,0
2227,2018-01-20,16:15,20,5,5,7,1.0,1.0,1.5,0.7,54.0,3-4-3,Ricardo de Burgos,9.0,4.0,18.3,1.0,0,0,2018,2,46.0,3-4-3,6.0,3.0,19.2,2.0,0,0
2228,2018-01-28,16:15,21,6,5,6,3.0,0.0,2.8,0.5,45.0,4-4-2,Alfonso Álvarez,18.0,6.0,18.0,1.0,0,0,2018,0,55.0,4-1-4-1,9.0,1.0,24.3,1.0,0,0
2229,2018-02-04,20:45,22,6,5,12,1.0,0.0,0.6,0.4,49.0,4-4-2,Ignacio Iglesias,14.0,4.0,21.3,0.0,0,0,2018,0,51.0,4-4-2,9.0,0.0,19.7,1.0,0,0
2230,2018-02-18,16:15,24,6,5,0,2.0,0.0,1.4,0.3,58.0,4-4-2,José González,14.0,4.0,16.7,1.0,0,0,2018,0,42.0,4-1-4-1,4.0,0.0,16.9,0.0,0,0
2231,2018-02-28,21:30,26,2,5,26,4.0,0.0,2.3,0.8,65.0,4-4-2,Javier Estrada,15.0,8.0,19.5,3.0,0,0,2018,0,35.0,4-4-2,9.0,2.0,17.8,0.0,0,0
2232,2018-03-11,16:15,28,6,5,2,3.0,0.0,1.2,1.2,46.0,4-4-2,Alberola Rojas,7.0,3.0,9.5,0.0,0,0,2018,0,54.0,4-3-3,9.0,2.0,18.8,0.0,0,0
2233,2018-04-01,20:45,30,6,5,28,1.0,0.0,1.7,1.3,53.0,4-2-3-1,Daniel Trujillo,14.0,2.0,20.7,0.0,1,1,2018,0,47.0,4-3-3,10.0,2.0,9.8,0.0,0,0
2234,2018-04-15,16:15,32,6,5,23,3.0,0.0,0.9,0.5,57.0,4-4-2,Jesús Gil,13.0,5.0,16.6,1.0,0,0,2018,0,43.0,4-4-2,11.0,3.0,20.6,0.0,0,0
2235,2018-04-22,20:45,34,6,5,15,0.0,0.0,1.4,0.6,34.0,3-4-3,Juan Martínez,10.0,1.0,16.0,0.0,0,0,2018,2,66.0,3-4-3,10.0,4.0,23.7,1.0,0,0
2236,2018-05-06,16:15,36,6,5,22,0.0,2.0,0.8,1.0,45.0,3-1-4-2,José Munuera,9.0,3.0,15.2,0.0,0,0,2018,1,55.0,4-4-2,14.0,5.0,20.4,0.0,0,0
2237,2018-05-20,18:30,38,6,5,25,2.0,2.0,1.8,0.9,52.0,4-2-3-1,Alfonso Álvarez,8.0,4.0,19.4,1.0,0,0,2018,2,48.0,4-2-3-1,14.0,3.0,20.1,0.0,0,0
2238,2017-08-27,22:15,2,6,19,12,2.0,2.0,3.2,0.9,66.0,4-3-3,David Fernández,22.0,6.0,16.7,1.0,0,0,2018,2,34.0,4-4-2,7.0,3.0,20.9,1.0,0,0
2239,2017-09-09,13:00,3,5,19,23,1.0,1.0,3.1,0.7,68.0,4-2-3-1,Alejandro Hernández,18.0,10.0,16.8,0.0,0,0,2018,2,32.0,4-5-1,5.0,2.0,19.6,1.0,0,0
2240,2017-09-20,22:00,5,2,19,15,0.0,1.0,3.5,1.1,60.0,4-3-1-2,Antonio Matéu Lahoz,27.0,6.0,14.3,0.0,0,0,2018,1,40.0,4-3-3,12.0,3.0,20.0,0.0,0,0
2241,2017-10-01,20:45,7,6,19,22,2.0,0.0,2.8,0.4,64.0,4-1-2-1-2◆,José González,23.0,8.0,18.4,0.0,0,0,2018,0,36.0,4-5-1,8.0,3.0,20.2,0.0,0,0
2242,2017-10-22,20:45,9,6,19,25,3.0,0.0,1.4,0.3,58.0,4-1-2-1-2◆,Alfonso Álvarez,15.0,7.0,20.5,1.0,0,0,2018,0,42.0,5-3-2,9.0,2.0,26.3,0.0,0,0
2243,2017-11-05,20:45,11,6,19,6,3.0,0.0,2.2,0.2,59.0,4-3-1-2,José Sánchez,27.0,9.0,20.0,2.0,0,0,2018,0,41.0,5-3-2,3.0,1.0,12.3,0.0,0,0
2244,2017-11-25,16:15,13,5,19,27,3.0,2.0,2.9,0.6,58.0,4-1-2-1-2◆,Jesús Gil,15.0,8.0,14.7,0.0,0,1,2018,0,42.0,4-4-2,9.0,3.0,22.5,0.0,0,0
2245,2017-12-09,16:15,15,5,19,9,5.0,0.0,3.2,0.4,59.0,4-4-2,Juan Martínez,20.0,7.0,18.3,0.0,1,1,2018,0,41.0,4-3-3,10.0,3.0,20.5,0.0,0,0
2246,2017-12-23,13:00,17,5,19,10,0.0,3.0,1.0,2.6,45.0,4-1-3-2,José Sánchez,14.0,5.0,15.2,0.0,0,0,2018,1,55.0,4-4-2,17.0,10.0,16.5,1.0,1,1
2247,2018-01-13,16:15,19,5,19,16,0.0,1.0,2.3,0.9,58.0,4-1-2-1-2◆,Alberto Undiano,28.0,7.0,18.2,1.0,0,0,2018,1,42.0,4-4-1-1,10.0,4.0,19.3,0.0,0,0
2248,2018-01-21,16:15,20,6,19,28,7.0,1.0,2.5,1.8,62.0,4-3-3,David Fernández,24.0,13.0,12.5,0.0,0,0,2018,0,38.0,4-3-3,6.0,3.0,10.5,0.0,0,0
2249,2018-02-10,20:45,23,5,19,4,5.0,2.0,4.1,0.7,53.0,4-4-2,Alejandro Hernández,18.0,8.0,13.0,0.0,0,0,2018,0,47.0,4-4-2,8.0,3.0,18.0,1.0,0,0
2250,2018-02-24,16:15,25,5,19,17,4.0,0.0,2.8,0.5,63.0,4-4-2,Javier Estrada,23.0,9.0,17.8,0.0,1,1,2018,0,37.0,4-4-2,11.0,5.0,19.1,1.0,0,0
2251,2018-03-03,20:45,27,5,19,3,3.0,1.0,1.8,0.9,75.0,4-4-2,Mario Melero,14.0,6.0,16.6,0.0,0,0,2018,0,25.0,4-4-1-1,3.0,3.0,29.6,0.0,1,1
2252,2018-03-18,20:45,29,6,19,7,6.0,3.0,3.4,1.4,64.0,4-4-2,Jesús Gil,20.0,14.0,16.1,3.0,0,0,2018,0,36.0,3-4-3,10.0,6.0,13.0,1.0,0,0
2253,2018-04-08,16:15,31,6,19,5,1.0,1.0,2.1,1.1,69.0,4-4-2,Javier Estrada,30.0,8.0,16.8,1.0,0,0,2018,2,31.0,4-4-2,9.0,5.0,16.4,0.0,0,0
2254,2018-04-18,21:30,33,2,19,0,1.0,1.0,1.7,1.0,65.0,4-4-2,Juan Martínez,29.0,10.0,18.0,1.0,0,0,2018,2,35.0,4-2-3-1,6.0,2.0,12.5,0.0,0,0
2255,2018-04-28,18:30,35,5,19,26,2.0,1.0,1.8,2.6,59.0,4-4-2,Ignacio Iglesias,12.0,4.0,17.7,1.0,0,0,2018,0,41.0,4-2-3-1,16.0,6.0,16.1,0.0,0,0
2256,2018-05-12,20:45,37,5,19,2,6.0,0.0,1.3,0.2,57.0,4-3-3,Pablo González,15.0,10.0,16.8,1.0,0,0,2018,0,43.0,4-3-3,5.0,1.0,20.0,0.0,0,0
2257,2017-08-18,22:15,1,4,12,6,1.0,0.0,1.4,0.2,47.0,4-4-2,Jesús Gil,22.0,6.0,17.0,2.0,0,0,2018,0,53.0,4-1-4-1,5.0,4.0,25.4,1.0,0,0
2258,2017-09-09,16:15,3,5,12,5,0.0,0.0,0.5,0.6,49.0,4-4-2,José González,11.0,0.0,21.2,0.0,0,0,2018,2,51.0,4-4-2,13.0,4.0,20.3,0.0,0,0
2259,2017-09-19,20:00,5,1,12,27,5.0,0.0,3.0,0.8,49.0,4-4-2,Alfonso Álvarez,16.0,11.0,18.0,1.0,0,0,2018,0,51.0,4-1-4-1,11.0,2.0,19.5,2.0,0,0
2260,2017-10-01,18:30,7,6,12,0,3.0,2.0,2.6,2.2,40.0,4-4-2,Alejandro Hernández,9.0,4.0,17.3,0.0,1,1,2018,0,60.0,4-2-3-1,16.0,6.0,13.6,0.0,0,0
2261,2017-10-21,18:30,9,5,12,9,4.0,0.0,2.2,0.8,52.0,4-4-2,Javier Estrada,18.0,8.0,20.7,2.0,0,0,2018,0,48.0,4-1-4-1,17.0,5.0,19.3,2.0,0,0
2262,2017-11-04,13:00,11,5,12,26,3.0,0.0,2.2,1.2,57.0,4-4-2,Ricardo de Burgos,12.0,5.0,18.8,1.0,1,1,2018,0,43.0,4-4-1-1,13.0,6.0,19.5,1.0,0,0
2263,2017-11-26,20:45,13,6,12,10,1.0,1.0,1.2,1.0,31.0,4-4-2,Ignacio Iglesias,9.0,1.0,16.9,0.0,0,0,2018,2,69.0,4-4-2,12.0,8.0,19.0,1.0,0,0
2264,2017-12-09,20:45,15,5,12,2,2.0,1.0,1.6,1.2,39.0,4-4-2,José Munuera,12.0,6.0,19.5,0.0,1,1,2018,0,61.0,4-3-3,13.0,5.0,21.5,1.0,0,0
2265,2017-12-23,16:15,17,5,12,16,0.0,1.0,1.9,1.1,55.0,4-4-2,Daniel Trujillo,22.0,3.0,16.2,2.0,0,0,2018,1,45.0,4-1-2-1-2◆,9.0,2.0,22.5,1.0,0,0
2266,2018-01-06,16:15,18,5,12,7,2.0,1.0,1.7,1.4,59.0,4-4-2,David Fernández,16.0,6.0,20.4,0.0,1,1,2018,0,41.0,3-5-2,11.0,5.0,17.5,2.0,0,0
2267,2018-01-27,16:15,21,5,12,19,1.0,4.0,1.1,2.7,43.0,4-4-2,Javier Estrada,11.0,4.0,18.1,0.0,0,0,2018,1,57.0,4-3-3,11.0,5.0,19.5,1.0,2,2
2268,2018-02-11,20:45,23,6,12,23,3.0,1.0,3.5,0.2,59.0,4-4-2,David Medié,17.0,7.0,16.6,1.0,1,1,2018,0,41.0,4-1-4-1,5.0,1.0,19.8,0.0,0,0
2269,2018-02-25,18:30,25,6,12,4,2.0,1.0,1.6,1.1,35.0,4-4-2,Pablo González,7.0,4.0,13.9,1.0,0,0,2018,0,65.0,4-3-3,9.0,3.0,18.3,1.0,0,0
2270,2018-03-04,20:45,27,6,12,15,2.0,0.0,1.3,0.4,41.0,4-4-2,Alejandro Hernández,12.0,6.0,15.6,0.0,0,0,2018,0,59.0,3-4-3,9.0,4.0,21.4,2.0,0,0
2271,2018-03-17,16:15,29,5,12,17,3.0,1.0,2.8,1.2,61.0,4-4-2,José Munuera,24.0,10.0,18.2,1.0,0,0,2018,0,39.0,4-4-2,16.0,4.0,22.1,1.0,0,0
2272,2018-04-08,20:45,31,6,12,22,1.0,0.0,1.6,1.3,47.0,4-4-2,Jesús Gil,14.0,6.0,19.5,0.0,0,0,2018,0,53.0,4-2-3-1,21.0,6.0,19.3,3.0,0,0
2273,2018-04-18,19:30,33,2,12,3,1.0,2.0,1.1,0.6,63.0,4-4-2,Ricardo de Burgos,10.0,3.0,15.9,0.0,0,0,2018,1,37.0,4-4-2,8.0,3.0,24.3,0.0,0,0
2274,2018-04-29,18:30,35,6,12,25,0.0,0.0,0.8,0.6,60.0,4-4-2,Santiago Jaime,16.0,5.0,17.9,0.0,0,0,2018,2,40.0,4-2-3-1,8.0,2.0,18.9,1.0,0,0
2275,2018-05-20,12:00,38,6,12,28,2.0,1.0,2.3,2.0,56.0,4-4-2,David Medié,22.0,5.0,17.9,0.0,0,0,2018,0,44.0,4-2-3-1,12.0,7.0,13.9,0.0,0,0
2276,2017-09-10,20:45,3,6,16,15,3.0,1.0,1.5,0.9,49.0,4-4-2,David Medié,14.0,7.0,15.7,0.0,0,0,2018,0,51.0,4-3-3,8.0,3.0,22.7,1.0,0,0
2277,2017-09-21,20:00,5,3,16,22,0.0,0.0,1.5,1.0,54.0,4-4-2,José Munuera,14.0,5.0,19.4,0.0,0,0,2018,2,46.0,4-4-1-1,10.0,3.0,13.6,0.0,0,0
2278,2017-10-01,18:30,7,6,16,25,3.0,0.0,2.5,0.4,59.0,4-1-2-1-2◆,Mario Melero,11.0,5.0,16.9,0.0,1,1,2018,0,41.0,4-4-2,8.0,0.0,18.2,0.0,0,0
2279,2017-10-22,12:00,9,6,16,6,4.0,0.0,2.7,0.9,51.0,4-1-2-1-2◆,David Fernández,25.0,9.0,18.4,0.0,0,0,2018,0,49.0,4-3-3,16.0,5.0,19.9,1.0,0,0
2280,2017-11-05,18:30,11,6,16,27,2.0,0.0,1.2,0.5,56.0,4-1-2-1-2◆,Javier Estrada,14.0,3.0,23.0,1.0,0,0,2018,0,44.0,4-2-3-1,10.0,2.0,19.3,0.0,0,0
2281,2017-11-26,18:30,13,6,16,9,2.0,3.0,2.1,1.6,46.0,4-1-2-1-2◆,Alberola Rojas,18.0,4.0,20.5,1.0,0,0,2018,1,54.0,4-2-3-1,14.0,3.0,21.4,0.0,1,1
2282,2017-12-10,20:45,15,6,16,10,0.0,2.0,0.7,3.5,32.0,4-5-1,Ricardo de Burgos,9.0,5.0,23.4,0.0,0,0,2018,1,68.0,4-4-2,16.0,6.0,16.9,2.0,0,0
2283,2018-01-07,18:30,18,6,16,28,1.0,1.0,1.2,1.5,57.0,4-1-2-1-2◆,David Medié,11.0,5.0,18.8,1.0,0,0,2018,2,43.0,4-3-3,13.0,3.0,18.3,2.0,0,0
2284,2018-01-20,18:30,20,5,16,23,2.0,1.0,2.9,1.3,58.0,4-1-2-1-2◆,José González,17.0,5.0,20.4,1.0,1,1,2018,0,42.0,4-3-3,15.0,2.0,23.7,0.0,1,1
2285,2018-01-27,20:45,21,5,16,4,4.0,2.0,1.8,1.1,37.0,4-1-2-1-2◆,Carlos del Cerro,11.0,7.0,17.1,1.0,0,0,2018,0,63.0,3-2-4-1,24.0,6.0,18.5,0.0,0,0
2286,2018-02-10,13:00,23,5,16,17,1.0,2.0,1.8,0.5,69.0,4-1-2-1-2◆,Daniel Trujillo,27.0,6.0,18.9,0.0,0,0,2018,1,31.0,4-4-2,5.0,4.0,14.1,0.0,0,0
2287,2018-02-25,12:00,25,6,16,3,1.0,0.0,0.9,1.6,53.0,4-4-2,José Sánchez,9.0,4.0,18.9,2.0,0,0,2018,0,47.0,4-2-3-1,3.0,1.0,36.9,0.0,0,2
2288,2018-03-03,13:00,27,5,16,7,0.0,2.0,0.7,0.4,63.0,4-1-2-1-2◆,Pablo González,14.0,5.0,18.3,1.0,0,0,2018,1,37.0,3-4-3,4.0,2.0,16.7,0.0,0,0
2289,2018-03-18,18:30,29,6,16,5,2.0,1.0,1.3,1.1,62.0,4-2-3-1,David Fernández,17.0,5.0,18.9,0.0,0,0,2018,0,38.0,4-4-2,7.0,1.0,23.1,0.0,1,1
2290,2018-04-09,21:00,31,0,16,0,1.0,3.0,0.6,3.4,49.0,4-1-2-1-2◆,Ignacio Iglesias,8.0,2.0,19.2,0.0,0,0,2018,1,51.0,4-2-3-1,17.0,13.0,13.4,0.0,0,0
2291,2018-04-17,21:30,33,1,16,26,2.0,1.0,1.0,0.2,57.0,4-2-3-1,Daniel Trujillo,17.0,6.0,21.1,1.0,0,0,2018,0,43.0,4-2-3-1,6.0,1.0,24.0,1.0,0,0
2292,2018-04-28,20:45,35,5,16,2,4.0,1.0,4.0,1.6,39.0,4-2-3-1,Alberola Rojas,13.0,7.0,12.3,0.0,0,0,2018,0,61.0,4-2-3-1,15.0,4.0,14.2,1.0,0,0
2293,2018-05-05,20:45,36,5,16,12,1.0,0.0,2.1,0.5,56.0,4-4-2,Jesús Gil,15.0,5.0,18.1,0.0,0,0,2018,0,44.0,4-4-2,6.0,2.0,22.8,2.0,0,0
2294,2018-05-19,20:45,38,5,16,19,2.0,2.0,1.3,1.0,39.0,4-4-2,José Sánchez,14.0,4.0,22.9,3.0,0,0,2018,2,61.0,4-3-1-2,16.0,7.0,19.4,0.0,0,0
2295,2017-08-25,22:00,2,4,15,2,2.0,1.0,1.6,0.3,46.0,4-1-4-1,Ricardo de Burgos,10.0,3.0,16.4,1.0,0,0,2018,0,54.0,4-3-3,9.0,1.0,21.8,1.0,0,0
2296,2017-09-16,18:30,4,5,15,28,2.0,1.0,2.6,0.5,61.0,4-3-3,Alberto Undiano,17.0,7.0,15.8,1.0,0,0,2018,0,39.0,4-2-3-1,12.0,3.0,26.3,2.0,0,0
2297,2017-09-25,21:00,6,0,15,23,4.0,0.0,2.2,0.4,67.0,4-1-4-1,Pablo González,14.0,6.0,16.2,0.0,0,0,2018,0,33.0,4-5-1,8.0,1.0,20.1,1.0,0,0
2298,2017-10-15,20:45,8,6,15,12,3.0,6.0,2.6,1.7,59.0,4-3-3,José Sánchez,12.0,5.0,18.5,1.0,0,1,2018,1,41.0,4-4-2,13.0,9.0,16.2,0.0,0,0
2299,2017-10-21,16:15,9,5,15,17,2.0,0.0,0.8,0.7,67.0,4-1-4-1,Daniel Trujillo,12.0,5.0,19.3,0.0,0,0,2018,0,33.0,5-4-1,7.0,3.0,19.3,1.0,0,0
2300,2017-11-03,21:00,11,4,15,3,2.0,2.0,1.3,0.8,74.0,4-1-4-1,Antonio Matéu Lahoz,15.0,4.0,20.7,0.0,0,0,2018,2,26.0,4-4-2,9.0,2.0,15.2,0.0,0,0
2301,2017-11-25,18:30,13,5,15,7,2.0,2.0,1.1,1.6,52.0,4-3-3,Carlos del Cerro,12.0,6.0,20.5,2.0,0,0,2018,2,48.0,3-4-3,13.0,7.0,17.1,0.0,0,0
2302,2017-12-10,16:15,15,6,15,5,0.0,1.0,0.3,0.6,72.0,4-2-3-1,Alejandro Hernández,9.0,4.0,26.5,1.0,0,0,2018,1,28.0,4-4-2,4.0,2.0,18.1,0.0,0,0
2303,2017-12-22,19:30,17,4,15,0,0.0,2.0,1.2,2.8,52.0,4-2-3-1,Juan Martínez,16.0,6.0,23.4,2.0,0,0,2018,1,48.0,4-2-3-1,18.0,5.0,16.2,1.0,1,1
2304,2018-01-15,21:00,19,0,15,26,3.0,2.0,1.8,1.5,74.0,4-3-3,Ignacio Iglesias,15.0,8.0,19.8,0.0,1,1,2018,0,26.0,4-2-3-1,10.0,6.0,20.2,0.0,0,0
2305,2018-01-21,20:45,20,6,15,10,0.0,5.0,0.4,2.1,48.0,3-4-1-2,Santiago Jaime,7.0,2.0,17.3,0.0,0,0,2018,1,52.0,4-4-2,14.0,10.0,16.6,0.0,0,0
2306,2018-02-03,16:15,22,5,15,16,2.0,1.0,0.5,1.5,54.0,3-5-2,Alberola Rojas,13.0,4.0,26.8,3.0,0,0,2018,0,46.0,4-1-2-1-2◆,11.0,2.0,25.3,0.0,1,1
2307,2018-02-18,20:45,24,6,15,19,3.0,5.0,2.1,1.6,56.0,5-4-1,Jesús Gil,20.0,5.0,20.2,2.0,0,0,2018,1,44.0,4-4-2,12.0,9.0,12.9,0.0,0,0
2308,2018-03-01,19:30,26,3,15,4,0.0,0.0,0.5,0.6,49.0,3-4-1-2,José González,9.0,5.0,19.3,0.0,0,0,2018,2,51.0,4-3-3,14.0,5.0,22.4,0.0,0,0
2309,2018-03-17,20:45,29,5,15,22,3.0,0.0,0.8,0.2,68.0,3-5-2,Ricardo de Burgos,9.0,4.0,16.8,0.0,0,0,2018,0,32.0,4-4-2,4.0,1.0,23.1,1.0,0,0
2310,2018-04-07,18:30,31,5,15,25,2.0,0.0,1.8,0.3,47.0,3-4-3,David Medié,14.0,4.0,19.7,0.0,0,0,2018,0,53.0,4-3-3,5.0,2.0,20.1,0.0,0,0
2311,2018-04-19,21:30,33,3,15,6,1.0,0.0,1.5,0.0,57.0,3-5-1-1,José Sánchez,17.0,8.0,19.1,0.0,0,0,2018,0,43.0,5-4-1,1.0,0.0,27.0,0.0,0,0
2312,2018-04-30,21:00,35,0,15,27,2.0,1.0,1.5,0.8,62.0,5-4-1,Carlos del Cerro,12.0,3.0,17.4,0.0,0,0,2018,0,38.0,3-4-3,9.0,3.0,16.7,0.0,0,0
2313,2018-05-12,18:30,37,5,15,9,2.0,2.0,1.5,1.8,48.0,3-1-4-2,Alfonso Álvarez,9.0,5.0,15.1,0.0,0,0,2018,2,52.0,4-2-3-1,13.0,5.0,17.5,0.0,0,0
2314,2017-08-19,22:15,1,5,9,22,1.0,1.0,2.4,1.3,62.0,4-1-4-1,Alejandro Hernández,9.0,4.0,11.5,0.0,0,0,2018,2,38.0,4-4-2,9.0,6.0,17.0,0.0,0,0
2315,2017-09-09,18:30,3,5,9,25,3.0,0.0,3.0,0.8,59.0,4-1-4-1,Antonio Matéu Lahoz,12.0,6.0,13.3,0.0,0,0,2018,0,41.0,4-4-2,7.0,1.0,13.7,0.0,0,0
2316,2017-09-20,22:00,5,2,9,6,1.0,0.0,1.4,0.4,59.0,4-2-3-1,José González,14.0,9.0,17.5,0.0,0,0,2018,0,41.0,4-2-3-1,7.0,0.0,15.0,0.0,0,0
2317,2017-09-30,16:15,7,5,9,27,2.0,0.0,2.2,0.4,63.0,4-3-3,Daniel Trujillo,11.0,4.0,15.9,0.0,1,1,2018,0,37.0,5-3-2,10.0,3.0,21.2,1.0,0,0
2318,2017-10-28,22:30,10,5,9,26,2.0,1.0,1.7,1.2,60.0,4-3-3,David Medié,9.0,5.0,17.5,0.0,0,0,2018,0,40.0,4-4-1-1,9.0,0.0,23.4,0.0,1,1
2319,2017-11-18,18:30,12,5,9,2,2.0,1.0,1.3,1.8,52.0,4-2-3-1,Carlos del Cerro,12.0,5.0,15.0,0.0,0,0,2018,0,48.0,4-4-2,11.0,5.0,14.3,1.0,0,0
2320,2017-12-02,18:30,14,5,9,28,2.0,0.0,1.2,0.9,57.0,4-3-3,José Sánchez,10.0,6.0,18.3,0.0,0,0,2018,0,43.0,4-4-2,12.0,2.0,17.9,1.0,0,0
2321,2017-12-15,21:00,16,4,9,23,0.0,0.0,2.0,0.9,61.0,4-3-3,Ignacio Iglesias,16.0,6.0,16.1,0.0,0,0,2018,2,39.0,4-2-3-1,10.0,2.0,18.9,3.0,0,0
2322,2018-01-06,20:45,18,5,9,15,3.0,5.0,1.8,1.5,50.0,4-3-3,Jesús Gil,14.0,3.0,11.4,0.0,0,0,2018,1,50.0,4-1-4-1,9.0,5.0,15.1,0.0,0,0
2323,2018-01-28,18:30,21,6,9,3,1.0,1.0,1.5,0.6,65.0,4-2-3-1,Alberola Rojas,15.0,1.0,15.7,1.0,0,0,2018,2,35.0,4-2-3-1,7.0,2.0,17.4,0.0,0,0
